id,transaction,item
2137,1009,11
2138,1010,11
2139,1010,66
2140,1010,55
2141,1010,23
2142,1011,23
2143,1012,11
2144,1012,52
2145,1013,11
2146,1014,23
2147,1014,75
2148,1015,11
2149,1015,37
2150,1015,66
2151,1015,55
2152,1016,55
2153,1017,23
2154,1018,11
2155,1018,37
2156,1019,11
2157,1020,52
2158,1020,11
2159,1021,11
2160,1021,55
2161,1022,84
2162,1023,23
2163,1023,23
2164,1023,66
2165,1023,52
2166,1024,23
2167,1025,84
2168,1026,48
2169,1027,84
2170,1027,74
2171,1028,11
2172,1029,55
2173,1029,60
2174,1029,14
2175,1030,23
2176,1030,60
2177,1031,11
2178,1032,23
2179,1032,55
2180,1033,23
2181,1034,23
2182,1034,55
2183,1035,23
2184,1036,23
2185,1036,48
2186,1036,14
2187,1036,11
2188,1037,11
2189,1037,11
2190,1038,62
2191,1038,11
2192,1039,23
2193,1039,14
2194,1040,33
2195,1040,23
2196,1040,23
2197,1040,55
2198,1040,66
2199,1041,49
2200,1042,11
2201,1043,33
2202,1044,23
2203,1044,23
2204,1044,60
2205,1046,84
2206,1046,23
2207,1046,89
2208,1047,23
2209,1048,66
2210,1048,14
2211,1049,14
2212,1049,11
2213,1050,11
2214,1050,23
2215,1051,11
2216,1051,66
2217,1052,2
2218,1052,11
2219,1053,14
2220,1053,60
2221,1053,75
2222,1054,23
2223,1055,40
2224,1056,84
2225,1056,14
2226,1057,11
2227,1058,11
2228,1058,60
2229,1059,75
2230,1060,11
2231,1061,23
2232,1062,11
2233,1063,23
2234,1063,79
2235,1064,79
2236,1065,23
2237,1065,11
2238,1065,23
2239,1065,2
2240,1065,2
2241,1066,37
2242,1068,37
2243,1068,20
2244,1069,37
2245,1070,74
2246,1071,79
2247,1071,11
2248,1072,23
2249,1072,4
2250,1072,39
2251,1072,74
2252,1073,75
2253,1073,36
2254,1074,57
2255,1074,26
2256,1075,14
2257,1075,23
2258,1075,23
2259,1076,11
2260,1076,46
2261,1077,46
2262,1077,11
2263,1078,75
2264,1078,38
2265,1080,40
2266,1081,23
2267,1081,84
2268,1081,15
2269,1082,23
2270,1083,89
2271,1084,23
2272,1084,23
2273,1084,14
2274,1085,75
2275,1086,60
2276,1086,23
2277,1087,79
2278,1087,25
2279,1087,48
2280,1087,40
2281,1088,74
2282,1088,51
2283,1088,2
2284,1089,23
2285,1089,2
2286,1090,14
2287,1090,23
2288,1090,48
2289,1090,23
2290,1090,51
2291,1091,75
2292,1092,23
2293,1093,48
2294,1093,61
2295,1093,15
2296,1094,79
2297,1094,74
2298,1094,84
2299,1094,2
2300,1094,2
2301,1095,57
2302,1096,11
2303,1097,75
2304,1098,84
2305,1099,84
2306,1100,40
2307,1101,75
2308,1102,23
2309,1103,23
2310,1104,55
2311,1104,23
2312,1105,11
2313,1106,11
2314,1106,66
2315,1106,55
2316,1106,23
2317,1107,66
2318,1107,11
2319,1108,23
2320,1108,23
2321,1108,48
2322,1108,11
2323,1108,66
2324,1108,55
2325,1109,23
2326,1110,49
2327,1110,11
2328,1111,55
2329,1112,55
2330,1112,55
2331,1112,11
2332,1113,62
2333,1114,23
2334,1115,23
2335,1116,11
2336,1117,23
2337,1117,60
2338,1118,55
2339,1118,11
2340,1119,11
2341,1120,11
2342,1120,55
2343,1121,23
2344,1121,66
2345,1121,14
2346,1122,55
2347,1122,75
2348,1123,11
2349,1124,23
2350,1124,60
2351,1125,11
2352,1125,62
2353,1126,23
2354,1127,55
2355,1127,60
2356,1128,11
2357,1129,23
2358,1130,2
2359,1130,11
2360,1130,75
2361,1131,23
2362,1132,11
2363,1133,55
2364,1134,23
2365,1134,75
2366,1135,23
2367,1135,84
2368,1135,14
2369,1135,89
2370,1135,60
2371,1136,83
2372,1136,23
2373,1136,62
2374,1137,23
2375,1137,23
2376,1138,2
2377,1138,75
2378,1139,62
2379,1139,23
2380,1139,55
2381,1139,48
2382,1140,23
2383,1140,60
2384,1140,2
2385,1141,37
2386,1141,23
2387,1141,23
2388,1141,60
2389,1141,14
2390,1142,11
2391,1142,23
2392,1142,55
2393,1142,37
2394,1143,37
2395,1143,75
2396,1144,89
2397,1144,11
2398,1144,23
2399,1145,39
2400,1145,79
2401,1145,23
2402,1145,23
2403,1146,75
2404,1146,32
2405,1147,14
2406,1147,89
2407,1147,23
2408,1147,23
2409,1148,75
2410,1149,25
2411,1150,74
2412,1150,79
2413,1150,23
2414,1150,2
2415,1151,84
2416,1151,51
2417,1151,46
2418,1151,46
2419,1152,89
2420,1153,62
2421,1153,23
2422,1153,23
2423,1153,60
2424,1153,14
2425,1154,11
2426,1155,10
2427,1155,39
2428,1155,60
2429,1155,23
2430,1156,79
2431,1156,39
2432,1156,14
2433,1156,23
2434,1156,84
2435,1157,48
2436,1157,23
2437,1157,60
2438,1157,2
2439,1158,75
2440,1158,52
2441,1158,62
2442,1158,84
2443,1158,23
2444,1158,2
2445,1159,11
2446,1160,40
2447,1161,37
2448,1162,37
2449,1163,23
2450,1163,23
2451,1163,14
2452,1163,60
2453,1164,79
2454,1164,23
2455,1164,11
2456,1165,39
2457,1165,11
2458,1165,60
2459,1166,37
2460,1166,11
2461,1166,60
2462,1167,11
2463,1168,11
2464,1168,23
2465,1168,11
2466,1169,37
2467,1170,11
2468,1170,23
2469,1170,60
2470,1170,26
2471,1171,48
2472,1171,23
2473,1172,60
2474,1172,49
2475,1173,23
2476,1173,48
2477,1173,84
2478,1174,23
2479,1174,23
2480,1174,2
2481,1175,84
2482,1175,46
2483,1175,37
2484,1176,11
2485,1176,23
2486,1176,2
2487,1176,26
2488,1177,46
2489,1177,74
2490,1177,11
2491,1177,60
2492,1177,14
2493,1178,23
2494,1178,89
2495,1178,14
2496,1178,2
2497,1179,23
2498,1179,84
2499,1179,11
2500,1180,84
2501,1180,23
2502,1180,60
2503,1180,52
2504,1181,23
2505,1181,2
2506,1182,11
2507,1183,84
2508,1183,48
2509,1183,2
2510,1184,11
2511,1185,2
2512,1185,89
2513,1186,11
2514,1187,11
2515,1187,14
2516,1187,60
2517,1188,23
2518,1188,14
2519,1188,23
2520,1189,11
2521,1189,11
2522,1190,11
2523,1190,2
2524,1190,60
2525,1191,89
2526,1191,39
2527,1192,23
2528,1193,11
2529,1194,23
2530,1194,60
2531,1195,60
2532,1196,51
2533,1197,23
2534,1198,60
2535,1199,11
2536,1200,23
2537,1201,83
2538,1201,23
2539,1201,84
2540,1202,23
2541,1203,23
2542,1203,84
2543,1203,62
2544,1204,55
2545,1204,23
2546,1205,55
2547,1205,11
2548,1205,23
2549,1205,66
2550,1205,62
2551,1205,37
2552,1206,11
2553,1206,66
2554,1206,11
2555,1207,55
2556,1207,23
2557,1207,11
2558,1208,66
2559,1209,11
2560,1210,55
2561,1210,66
2562,1210,11
2563,1211,23
2564,1211,52
2565,1212,11
2566,1212,37
2567,1212,49
2568,1212,66
2569,1213,11
2570,1214,23
2571,1214,55
2572,1215,23
2573,1216,62
2574,1216,84
2575,1216,11
2576,1217,11
2577,1217,66
2578,1218,46
2579,1219,75
2580,1220,23
2581,1220,48
2582,1220,66
2583,1221,11
2584,1221,60
2585,1222,23
2586,1222,52
2587,1223,11
2588,1223,23
2589,1223,55
2590,1224,23
2591,1224,66
2592,1224,11
2593,1225,55
2594,1226,14
2595,1227,60
2596,1228,46
2597,1228,62
2598,1229,23
2599,1229,11
2600,1229,62
2601,1230,23
2602,1230,2
2603,1231,23
2604,1231,23
2605,1231,52
2606,1231,11
2607,1232,11
2608,1233,23
2609,1234,62
2610,1234,23
2611,1234,23
2612,1234,48
2613,1234,55
2614,1235,14
2615,1235,11
2616,1236,11
2617,1237,74
2618,1237,62
2619,1237,23
2620,1237,23
2621,1238,11
2622,1238,11
2623,1238,14
2624,1239,14
2625,1239,23
2626,1239,11
2627,1240,74
2628,1240,14
2629,1240,48
2630,1240,23
2631,1241,23
2632,1242,11
2633,1242,62
2634,1242,57
2635,1243,23
2636,1243,23
2637,1243,62
2638,1244,11
2639,1245,11
2640,1246,23
2641,1247,11
2642,1248,62
2643,1248,5
2644,1248,4
2645,1248,23
2646,1248,23
2647,1248,51
2648,1249,11
2649,1250,23
2650,1251,46
2651,1251,23
2652,1251,84
2653,1252,14
2654,1252,55
2655,1252,60
2656,1253,11
2657,1254,11
2658,1254,14
2659,1254,60
2660,1254,11
2661,1254,61
2662,1255,14
2663,1255,2
2664,1255,23
2665,1255,11
2666,1256,11
2667,1256,49
2668,1256,81
2669,1257,14
2670,1258,23
2671,1258,46
2672,1259,11
2673,1259,11
2674,1259,52
2675,1259,62
2676,1259,46
2677,1259,84
2678,1260,23
2679,1260,25
2680,1260,57
2681,1260,11
2682,1260,14
2683,1261,60
2684,1261,23
2685,1261,84
2686,1262,11
2687,1263,11
2688,1264,23
2689,1264,23
2690,1264,84
2691,1264,39
2692,1264,52
2693,1264,11
2694,1265,26
2695,1266,11
2696,1266,15
2697,1267,23
2698,1267,23
2699,1267,40
2700,1267,11
2701,1268,60
2702,1269,23
2703,1269,53
2704,1270,51
2705,1270,60
2706,1270,14
2707,1271,53
2708,1272,53
2709,1273,4
2710,1273,83
2711,1274,40
2712,1274,62
2713,1274,61
2714,1274,53
2715,1274,60
2716,1275,23
2717,1276,23
2718,1277,84
2719,1277,55
2720,1278,55
2721,1278,23
2722,1279,23
2723,1280,23
2724,1280,55
2725,1281,66
2726,1281,23
2727,1282,52
2728,1282,62
2729,1282,84
2730,1282,23
2731,1282,23
2732,1283,37
2733,1284,84
2734,1284,89
2735,1285,37
2736,1286,23
2737,1286,52
2738,1287,55
2739,1287,89
2740,1287,84
2741,1288,84
2742,1288,52
2743,1289,55
2744,1289,66
2745,1289,89
2746,1290,66
2747,1291,38
2748,1291,37
2749,1292,23
2750,1292,11
2751,1293,23
2752,1293,89
2753,1294,23
2754,1294,23
2755,1294,53
2756,1295,62
2757,1295,23
2758,1295,84
2759,1296,23
2760,1296,23
2761,1297,11
2762,1297,11
2763,1298,11
2764,1299,55
2765,1300,11
2766,1301,84
2767,1301,11
2768,1303,57
2769,1303,23
2770,1303,53
2771,1303,60
2772,1304,66
2773,1305,23
2774,1305,52
2775,1306,11
2776,1306,74
2777,1306,84
2778,1307,40
2779,1307,40
2780,1307,11
2781,1307,89
2782,1308,74
2783,1308,23
2784,1309,23
2785,1309,84
2786,1309,89
2787,1310,11
2788,1311,74
2789,1311,23
2790,1311,84
2791,1313,23
2792,1314,74
2793,1314,11
2794,1315,46
2795,1315,46
2796,1315,2
2797,1315,89
2798,1316,39
2799,1316,60
2800,1316,23
2801,1316,23
2802,1317,74
2803,1317,48
2804,1317,23
2805,1317,46
2806,1317,26
2807,1318,11
2808,1318,11
2809,1318,74
2810,1319,37
2811,1320,23
2812,1320,60
2813,1321,75
2814,1321,11
2815,1322,74
2816,1322,79
2817,1322,23
2818,1322,84
2819,1323,37
2820,1324,23
2821,1324,84
2822,1325,79
2823,1325,49
2824,1325,60
2825,1325,23
2826,1326,11
2827,1327,23
2828,1327,79
2829,1328,23
2830,1328,23
2831,1328,60
2832,1329,11
2833,1329,60
2834,1329,53
2835,1330,23
2836,1330,11
2837,1331,23
2838,1332,60
2839,1333,33
2840,1333,11
2841,1333,60
2842,1334,79
2843,1334,74
2844,1334,39
2845,1335,11
2846,1335,74
2847,1336,23
2848,1336,11
2849,1336,23
2850,1336,11
2851,1336,26
2852,1337,11
2853,1337,4
2854,1337,84
2855,1337,48
2856,1338,4
2857,1338,23
2858,1338,48
2859,1338,51
2860,1338,60
2861,1339,48
2862,1339,23
2863,1340,37
2864,1341,37
2865,1341,60
2866,1342,23
2867,1342,55
2868,1343,11
2869,1343,52
2870,1344,23
2871,1345,11
2872,1346,55
2873,1346,84
2874,1346,23
2875,1347,48
2876,1348,23
2877,1349,25
2878,1350,23
2879,1351,37
2880,1352,23
2881,1352,23
2882,1352,52
2883,1352,11
2884,1353,23
2885,1353,89
2886,1354,23
2887,1355,23
2888,1355,84
2889,1355,52
2890,1356,23
2891,1356,52
2892,1357,23
2893,1357,84
2894,1358,23
2895,1359,23
2896,1360,23
2897,1360,11
2898,1361,23
2899,1361,62
2900,1362,11
2901,1363,37
2902,1364,23
2903,1364,53
2904,1365,84
2905,1365,60
2906,1366,11
2907,1367,23
2908,1367,66
2909,1368,75
2910,1368,23
2911,1368,79
2912,1369,75
2913,1369,66
2914,1369,60
2915,1370,23
2916,1370,66
2917,1371,79
2918,1371,46
2919,1371,84
2920,1372,11
2921,1372,75
2922,1373,75
2923,1373,11
2924,1373,89
2925,1374,23
2926,1374,23
2927,1374,79
2928,1375,55
2929,1375,55
2930,1376,23
2931,1376,23
2932,1376,55
2933,1376,55
2934,1376,11
2935,1377,11
2936,1378,23
2937,1378,11
2938,1379,79
2939,1379,74
2940,1380,74
2941,1380,46
2942,1380,23
2943,1381,79
2944,1382,11
2945,1383,79
2946,1383,23
2947,1383,66
2948,1384,66
2949,1384,23
2950,1384,23
2951,1386,23
2952,1386,23
2953,1386,79
2954,1386,11
2955,1387,11
2956,1388,23
2957,1388,23
2958,1388,74
2959,1388,46
2960,1389,23
2961,1389,23
2962,1389,79
2963,1390,11
2964,1391,11
2965,1392,11
2966,1393,23
2967,1394,11
2968,1394,79
2969,1395,23
2970,1395,23
2971,1395,46
2972,1395,79
2973,1396,75
2974,1397,23
2975,1397,55
2976,1398,11
2977,1399,11
2978,1399,14
2979,1400,40
2980,1401,25
2981,1402,25
2982,1403,14
2983,1403,60
2984,1404,84
2985,1404,11
2986,1404,89
2987,1404,66
2988,1405,84
2989,1406,11
2990,1406,89
2991,1407,55
2992,1408,23
2993,1408,55
2994,1409,11
2995,1410,66
2996,1410,23
2997,1411,23
2998,1411,11
2999,1411,62
3000,1411,49
3001,1412,11
3002,1412,23
3003,1412,62
3004,1413,25
3005,1414,11
3006,1415,23
3007,1415,23
3008,1416,23
3009,1417,66
3010,1418,75
3011,1418,66
3012,1418,62
3013,1419,11
3014,1419,62
3015,1419,43
3016,1420,84
3017,1420,23
3018,1420,66
3019,1421,11
3020,1421,57
3021,1422,84
3022,1422,55
3023,1423,14
3024,1424,84
3025,1424,23
3026,1424,66
3027,1425,48
3028,1425,23
3029,1425,15
3030,1426,11
3031,1427,11
3032,1427,49
3033,1428,75
3034,1429,11
3035,1429,23
3036,1429,66
3037,1429,15
3038,1430,11
3039,1431,23
3040,1432,11
3041,1433,23
3042,1433,15
3043,1434,23
3044,1435,23
3045,1436,23
3046,1436,79
3047,1437,75
3048,1437,11
3049,1438,74
3050,1438,79
3051,1438,11
3052,1438,15
3053,1439,23
3054,1439,11
3055,1439,83
3056,1440,79
3057,1441,11
3058,1442,79
3059,1442,51
3060,1442,14
3061,1443,23
3062,1444,46
3063,1445,23
3064,1445,79
3065,1445,74
3066,1445,84
3067,1445,15
3068,1446,84
3069,1446,79
3070,1447,23
3071,1447,11
3072,1447,74
3073,1448,79
3074,1448,23
3075,1449,79
3076,1449,23
3077,1450,84
3078,1450,79
3079,1451,62
3080,1451,15
3081,1452,23
3082,1452,84
3083,1452,15
3084,1452,60
3085,1453,11
3086,1454,23
3087,1454,11
3088,1455,23
3089,1455,84
3090,1456,84
3091,1456,79
3092,1457,23
3093,1457,84
3094,1457,15
3095,1458,11
3096,1458,11
3097,1459,46
3098,1460,11
3099,1460,57
3100,1460,14
3101,1461,40
3102,1462,60
3103,1462,48
3104,1462,23
3105,1463,84
3106,1463,60
3107,1464,15
3108,1464,23
3109,1465,94
3110,1466,79
3111,1466,74
3112,1466,84
3113,1467,75
3114,1468,23
3115,1469,11
3116,1470,83
3117,1470,11
3118,1470,23
3119,1471,55
3120,1471,55
3121,1472,11
3122,1473,11
3123,1473,75
3124,1474,11
3125,1475,23
3126,1475,55
3127,1476,77
3128,1477,77
3129,1478,11
3130,1478,55
3131,1479,55
3132,1479,66
3133,1479,62
3134,1480,52
3135,1480,84
3136,1482,37
3137,1483,66
3138,1484,37
3139,1485,62
3140,1485,84
3141,1486,84
3142,1486,62
3143,1486,75
3144,1487,23
3145,1487,60
3146,1488,23
3147,1490,11
3148,1491,37
3149,1491,75
3150,1491,23
3151,1491,66
3152,1492,23
3153,1493,23
3154,1493,52
3155,1494,62
3156,1494,11
3157,1495,49
3158,1496,2
3159,1496,55
3160,1496,23
3161,1496,11
3162,1497,23
3163,1497,52
3164,1498,23
3165,1499,11
3166,1500,84
3167,1500,60
3168,1501,23
3169,1501,48
3170,1501,2
3171,1502,11
3172,1502,66
3173,1502,11
3174,1503,23
3175,1504,11
3176,1505,84
3177,1506,23
3178,1506,74
3179,1507,11
3180,1508,79
3181,1509,23
3182,1510,84
3183,1511,23
3184,1511,79
3185,1511,4
3186,1511,66
3187,1512,46
3188,1512,57
3189,1512,2
3190,1513,11
3191,1514,23
3192,1514,46
3193,1514,46
3194,1514,2
3195,1514,2
3196,1514,15
3197,1514,11
3198,1515,62
3199,1515,23
3200,1516,11
3201,1517,15
3202,1518,11
3203,1519,40
3204,1520,60
3205,1521,11
3206,1521,23
3207,1522,23
3208,1522,46
3209,1522,74
3210,1522,11
3211,1523,79
3212,1523,23
3213,1524,23
3214,1524,46
3215,1524,52
3216,1525,11
3217,1526,23
3218,1526,23
3219,1527,75
3220,1528,23
3221,1528,2
3222,1529,23
3223,1530,79
3224,1530,14
3225,1531,23
3226,1531,23
3227,1532,11
3228,1533,11
3229,1534,11
3230,1534,75
3231,1534,23
3232,1535,23
3233,1535,23
3234,1536,23
3235,1537,79
3236,1538,23
3237,1538,60
3238,1539,15
3239,1539,11
3240,1539,48
3241,1540,23
3242,1540,15
3243,1541,15
3244,1541,2
3245,1541,23
3246,1541,84
3247,1542,11
3248,1543,23
3249,1544,23
3250,1544,84
3251,1544,48
3252,1544,14
3253,1544,2
3254,1544,11
3255,1545,48
3256,1545,84
3257,1545,14
3258,1545,2
3259,1546,23
3260,1547,75
3261,1548,23
3262,1548,26
3263,1549,11
3264,1549,23
3265,1550,23
3266,1550,11
3267,1551,23
3268,1551,55
3269,1552,62
3270,1552,23
3271,1552,23
3272,1553,23
3273,1554,55
3274,1554,66
3275,1555,23
3276,1555,84
3277,1555,66
3278,1555,60
3279,1556,23
3280,1556,66
3281,1557,11
3282,1557,23
3283,1557,52
3284,1558,62
3285,1558,11
3286,1558,11
3287,1558,66
3288,1559,62
3289,1559,23
3290,1559,55
3291,1560,62
3292,1560,11
3293,1561,23
3294,1562,62
3295,1562,23
3296,1562,23
3297,1563,11
3298,1564,11
3299,1564,84
3300,1564,66
3301,1565,23
3302,1565,26
3303,1566,11
3304,1566,11
3305,1566,62
3306,1567,23
3307,1568,62
3308,1568,23
3309,1569,62
3310,1569,84
3311,1569,11
3312,1570,23
3313,1570,23
3314,1570,55
3315,1570,11
3316,1571,11
3317,1571,62
3318,1572,66
3319,1572,23
3320,1573,23
3321,1573,66
3322,1574,23
3323,1574,11
3324,1574,2
3325,1575,23
3326,1576,11
3327,1577,11
3328,1578,37
3329,1579,11
3330,1580,23
3331,1580,84
3332,1581,23
3333,1582,23
3334,1583,23
3335,1583,79
3336,1584,79
3337,1585,37
3338,1585,66
3339,1586,79
3340,1587,23
3341,1588,23
3342,1588,23
3343,1588,14
3344,1589,23
3345,1589,11
3346,1589,74
3347,1590,23
3348,1591,74
3349,1591,79
3350,1591,11
3351,1591,84
3352,1592,79
3353,1592,4
3354,1592,61
3355,1592,11
3356,1592,60
3357,1593,84
3358,1593,74
3359,1594,11
3360,1594,79
3361,1595,79
3362,1595,84
3363,1597,37
3364,1598,57
3365,1598,57
3366,1598,23
3367,1598,79
3368,1598,74
3369,1599,11
3370,1599,23
3371,1599,52
3372,1600,79
3373,1600,11
3374,1601,4
3375,1601,23
3376,1601,11
3377,1601,46
3378,1601,46
3379,1602,11
3380,1603,37
3381,1604,14
3382,1605,37
3383,1606,11
3384,1606,79
3385,1606,2
3386,1607,25
3387,1607,23
3388,1607,55
3389,1607,15
3390,1608,75
3391,1608,2
3392,1608,2
3393,1609,75
3394,1610,48
3395,1610,66
3396,1611,25
3397,1611,23
3398,1611,14
3399,1612,37
3400,1613,23
3401,1613,66
3402,1614,37
3403,1615,37
3404,1616,26
3405,1616,14
3406,1616,23
3407,1616,84
3408,1617,84
3409,1617,23
3410,1617,55
3411,1617,26
3412,1617,37
3413,1618,11
3414,1618,23
3415,1619,23
3416,1620,84
3417,1620,23
3418,1620,2
3419,1621,11
3420,1621,48
3421,1621,23
3422,1622,55
3423,1622,84
3424,1623,25
3425,1624,55
3426,1625,40
3427,1625,40
3428,1626,84
3429,1626,60
3430,1627,2
3431,1627,23
3432,1629,66
3433,1629,11
3434,1630,66
3435,1630,23
3436,1631,23
3437,1632,11
3438,1633,11
3439,1634,23
3440,1634,52
3441,1634,84
3442,1635,11
3443,1635,66
3444,1635,55
3445,1636,37
3446,1636,55
3447,1636,23
3448,1637,23
3449,1637,66
3450,1638,23
3451,1639,23
3452,1640,23
3453,1640,52
3454,1640,55
3455,1641,62
3456,1641,66
3457,1641,11
3458,1641,23
3459,1642,37
3460,1643,11
3461,1643,11
3462,1644,11
3463,1644,11
3464,1644,84
3465,1644,52
3466,1645,11
3467,1645,55
3468,1645,52
3469,1645,23
3470,1646,11
3471,1646,23
3472,1646,55
3473,1646,11
3474,1647,23
3475,1648,11
3476,1649,55
3477,1649,66
3478,1649,11
3479,1650,11
3480,1650,66
3481,1651,55
3482,1651,23
3483,1652,11
3484,1653,11
3485,1654,23
3486,1654,23
3487,1655,38
3488,1656,23
3489,1657,48
3490,1657,66
3491,1658,62
3492,1658,23
3493,1658,48
3494,1659,11
3495,1660,11
3496,1660,23
3497,1661,66
3498,1661,75
3499,1661,60
3500,1662,38
3501,1662,11
3502,1663,11
3503,1664,60
3504,1665,16
3505,1665,23
3506,1665,55
3507,1666,83
3508,1666,84
3509,1666,60
3510,1667,11
3511,1668,11
3512,1668,38
3513,1668,84
3514,1668,23
3515,1669,49
3516,1670,38
3517,1671,23
3518,1671,55
3519,1671,60
3520,1672,11
3521,1672,23
3522,1673,23
3523,1673,60
3524,1674,23
3525,1675,23
3526,1676,62
3527,1676,11
3528,1677,23
3529,1677,23
3530,1678,23
3531,1678,23
3532,1679,23
3533,1679,23
3534,1680,23
3535,1681,62
3536,1681,84
3537,1682,40
3538,1683,55
3539,1683,11
3540,1683,84
3541,1683,23
3542,1683,23
3543,1683,33
3544,1684,50
3545,1685,11
3546,1686,84
3547,1686,23
3548,1686,79
3549,1686,52
3550,1687,23
3551,1688,23
3552,1689,23
3553,1689,60
3554,1690,23
3555,1690,11
3556,1690,79
3557,1691,62
3558,1691,23
3559,1691,84
3560,1691,55
3561,1692,2
3562,1693,11
3563,1694,23
3564,1694,23
3565,1694,83
3566,1694,55
3567,1694,66
3568,1695,84
3569,1695,83
3570,1696,11
3571,1696,23
3572,1697,62
3573,1697,55
3574,1697,23
3575,1697,11
3576,1698,62
3577,1698,11
3578,1698,55
3579,1699,38
3580,1700,75
3581,1701,46
3582,1701,74
3583,1701,23
3584,1701,57
3585,1702,23
3586,1702,74
3587,1702,74
3588,1703,84
3589,1703,75
3590,1704,23
3591,1705,23
3592,1705,23
3593,1706,79
3594,1706,53
3595,1707,23
3596,1708,11
3597,1709,23
3598,1710,23
3599,1711,23
3600,1711,11
3601,1712,15
3602,1712,84
3603,1712,60
3604,1712,23
3605,1713,48
3606,1714,23
3607,1714,84
3608,1714,15
3609,1715,84
3610,1715,23
3611,1715,60
3612,1716,50
3613,1716,48
3614,1716,48
3615,1716,23
3616,1716,26
3617,1717,16
3618,1717,50
3619,1717,61
3620,1717,11
3621,1718,23
3622,1719,23
3623,1719,84
3624,1719,16
3625,1719,53
3626,1720,11
3627,1720,23
3628,1721,11
3629,1721,23
3630,1721,2
3631,1721,11
3632,1722,37
3633,1723,11
3634,1723,50
3635,1723,75
3636,1724,84
3637,1725,2
3638,1725,11
3639,1725,84
3640,1725,23
3641,1726,23
3642,1726,57
3643,1726,84
3644,1727,23
3645,1727,53
3646,1728,53
3647,1728,11
3648,1729,23
3649,1729,23
3650,1730,11
3651,1731,48
3652,1731,23
3653,1731,15
3654,1732,23
3655,1732,11
3656,1733,75
3657,1733,66
3658,1733,51
3659,1734,11
3660,1734,23
3661,1735,11
3662,1736,37
3663,1736,66
3664,1736,66
3665,1736,55
3666,1737,2
3667,1737,2
3668,1737,23
3669,1737,23
3670,1738,11
3671,1739,52
3672,1739,23
3673,1739,23
3674,1740,75
3675,1740,66
3676,1740,48
3677,1740,23
3678,1740,11
3679,1741,11
3680,1742,11
3681,1742,23
3682,1743,66
3683,1743,23
3684,1744,78
3685,1744,52
3686,1744,23
3687,1745,23
3688,1745,23
3689,1746,66
3690,1746,55
3691,1747,84
3692,1747,15
3693,1748,15
3694,1748,57
3695,1749,37
3696,1749,15
3697,1749,55
3698,1749,84
3699,1749,23
3700,1750,48
3701,1750,23
3702,1750,11
3703,1751,11
3704,1752,2
3705,1752,15
3706,1752,23
3707,1752,74
3708,1752,74
3709,1752,61
3710,1753,37
3711,1754,49
3712,1755,62
3713,1755,11
3714,1755,23
3715,1755,15
3716,1756,11
3717,1756,23
3718,1757,83
3719,1758,11
3720,1758,55
3721,1758,62
3722,1758,37
3723,1759,11
3724,1759,14
3725,1759,15
3726,1760,15
3727,1760,57
3728,1760,2
3729,1760,23
3730,1760,23
3731,1760,62
3732,1761,62
3733,1761,11
3734,1762,23
3735,1762,23
3736,1763,11
