,dayofweek,month,hour,item_code,counts
4375,5,1,14,2,2
4376,5,1,14,11,10
4377,5,1,14,14,3
4378,5,1,14,15,6
4379,5,1,14,23,27
4380,5,1,14,25,1
4381,5,1,14,26,1
4382,5,1,14,30,1
4383,5,1,14,35,2
4384,5,1,14,38,2
4385,5,1,14,39,5
4386,5,1,14,40,3
4387,5,1,14,46,3
4388,5,1,14,48,4
4389,5,1,14,49,1
4390,5,1,14,50,3
4391,5,1,14,51,2
4392,5,1,14,57,1
4393,5,1,14,60,3
4394,5,1,14,62,10
4395,5,1,14,71,1
4396,5,1,14,73,1
4397,5,1,14,74,7
4398,5,1,14,75,5
4399,5,1,14,76,3
4400,5,1,14,84,13
4401,5,1,14,87,1
4402,5,1,14,88,3
4403,5,1,14,89,1
4404,5,1,15,2,1
4405,5,1,15,11,19
4406,5,1,15,14,3
4407,5,1,15,15,7
4408,5,1,15,23,20
4409,5,1,15,35,1
4410,5,1,15,37,1
4411,5,1,15,39,3
4412,5,1,15,40,1
4413,5,1,15,48,5
4414,5,1,15,49,1
4415,5,1,15,55,1
4416,5,1,15,57,1
4417,5,1,15,60,1
4418,5,1,15,62,2
4419,5,1,15,74,3
4420,5,1,15,76,5
4421,5,1,15,80,1
4422,5,1,15,84,8
4423,5,1,15,87,1
4424,5,1,15,89,1
4425,5,1,16,7,1
4426,5,1,16,11,6
4427,5,1,16,14,1
4428,5,1,16,15,8
4429,5,1,16,23,13
4430,5,1,16,26,3
4431,5,1,16,37,1
4432,5,1,16,38,1
4433,5,1,16,39,2
4434,5,1,16,48,3
4435,5,1,16,51,2
4436,5,1,16,60,2
4437,5,1,16,74,1
4438,5,1,16,75,1
4439,5,1,16,76,2
4440,5,1,16,84,7
4441,5,1,16,87,1
4442,5,1,16,88,1
4443,5,1,16,89,1
4444,5,1,18,1,3
4445,5,2,7,23,1
4446,5,2,8,6,1
4447,5,2,8,11,8
4448,5,2,8,23,6
4449,5,2,8,32,1
4450,5,2,8,37,2
4451,5,2,8,55,1
4452,5,2,8,62,2
4453,5,2,8,63,1
4454,5,2,8,66,2
4455,5,2,8,76,1
4456,5,2,9,6,5
4457,5,2,9,11,16
4458,5,2,9,15,6
4459,5,2,9,21,1
4460,5,2,9,23,16
4461,5,2,9,25,1
4462,5,2,9,26,2
4463,5,2,9,35,1
4464,5,2,9,37,1
4465,5,2,9,40,1
4466,5,2,9,55,4
4467,5,2,9,60,3
4468,5,2,9,62,5
4469,5,2,9,63,1
4470,5,2,9,66,8
4471,5,2,9,74,2
4472,5,2,9,75,3
4473,5,2,9,76,3
4474,5,2,9,84,6
4475,5,2,9,88,5
4476,5,2,10,2,2
4477,5,2,10,11,23
4478,5,2,10,14,3
4479,5,2,10,15,4
4480,5,2,10,23,26
4481,5,2,10,26,1
4482,5,2,10,37,1
4483,5,2,10,40,1
4484,5,2,10,48,1
4485,5,2,10,49,2
4486,5,2,10,51,1
4487,5,2,10,55,1
4488,5,2,10,62,8
4489,5,2,10,66,10
4490,5,2,10,75,4
4491,5,2,10,76,2
4492,5,2,10,84,10
4493,5,2,10,86,1
4494,5,2,10,88,3
4495,5,2,10,89,1
4496,5,2,11,2,1
4497,5,2,11,6,2
4498,5,2,11,11,26
4499,5,2,11,14,2
4500,5,2,11,15,4
4501,5,2,11,23,39
4502,5,2,11,25,1
4503,5,2,11,26,4
4504,5,2,11,32,2
4505,5,2,11,37,4
4506,5,2,11,48,2
4507,5,2,11,49,1
4508,5,2,11,50,2
4509,5,2,11,51,3
4510,5,2,11,55,3
4511,5,2,11,62,8
4512,5,2,11,66,11
4513,5,2,11,74,3
4514,5,2,11,75,3
4515,5,2,11,80,3
4516,5,2,11,84,3
4517,5,2,11,88,3
4518,5,2,11,89,1
4519,5,2,12,1,1
4520,5,2,12,2,6
4521,5,2,12,6,3
4522,5,2,12,11,14
4523,5,2,12,14,6
4524,5,2,12,15,7
4525,5,2,12,18,2
4526,5,2,12,23,35
4527,5,2,12,26,4
4528,5,2,12,40,1
4529,5,2,12,43,1
4530,5,2,12,48,5
4531,5,2,12,50,2
4532,5,2,12,51,1
4533,5,2,12,55,2
4534,5,2,12,62,5
4535,5,2,12,63,1
4536,5,2,12,66,5
4537,5,2,12,74,6
4538,5,2,12,75,1
4539,5,2,12,76,4
4540,5,2,12,78,1
4541,5,2,12,79,1
4542,5,2,12,80,2
4543,5,2,12,84,8
4544,5,2,12,86,3
4545,5,2,12,87,1
4546,5,2,12,88,1
4547,5,2,12,89,2
4548,5,2,13,11,7
4549,5,2,13,14,1
4550,5,2,13,15,4
4551,5,2,13,18,5
4552,5,2,13,23,19
4553,5,2,13,26,1
4554,5,2,13,37,1
4555,5,2,13,43,1
4556,5,2,13,48,1
4557,5,2,13,49,1
4558,5,2,13,51,3
4559,5,2,13,57,1
4560,5,2,13,62,3
4561,5,2,13,74,4
4562,5,2,13,75,1
4563,5,2,13,76,1
4564,5,2,13,78,1
4565,5,2,13,79,2
4566,5,2,13,80,3
4567,5,2,13,84,3
4568,5,2,13,88,2
4569,5,2,14,2,3
4570,5,2,14,4,1
4571,5,2,14,11,12
4572,5,2,14,14,4
4573,5,2,14,15,14
4574,5,2,14,18,5
4575,5,2,14,21,1
4576,5,2,14,23,27
4577,5,2,14,25,2
4578,5,2,14,26,1
4579,5,2,14,32,1
4580,5,2,14,35,3
4581,5,2,14,37,1
4582,5,2,14,48,3
4583,5,2,14,51,3
4584,5,2,14,57,1
4585,5,2,14,62,3
4586,5,2,14,63,1
4587,5,2,14,66,2
4588,5,2,14,73,4
4589,5,2,14,74,10
4590,5,2,14,75,2
4591,5,2,14,76,5
4592,5,2,14,79,4
4593,5,2,14,80,3
4594,5,2,14,84,8
4595,5,2,14,86,1
4596,5,2,14,89,2
4597,5,2,14,91,1
4598,5,2,15,11,8
4599,5,2,15,14,2
4600,5,2,15,15,10
4601,5,2,15,18,2
4602,5,2,15,23,17
4603,5,2,15,26,2
4604,5,2,15,48,3
4605,5,2,15,51,1
4606,5,2,15,60,2
4607,5,2,15,73,1
4608,5,2,15,74,5
4609,5,2,15,75,1
4610,5,2,15,76,2
4611,5,2,15,79,5
4612,5,2,15,80,2
4613,5,2,15,84,6
4614,5,2,15,87,1
4615,5,2,16,2,2
4616,5,2,16,11,17
4617,5,2,16,14,2
4618,5,2,16,15,14
4619,5,2,16,23,12
4620,5,2,16,25,2
4621,5,2,16,26,2
4622,5,2,16,48,2
4623,5,2,16,50,1
4624,5,2,16,51,2
4625,5,2,16,55,1
4626,5,2,16,57,1
4627,5,2,16,60,2
4628,5,2,16,66,1
4629,5,2,16,73,1
4630,5,2,16,74,3
4631,5,2,16,75,1
4632,5,2,16,76,1
4633,5,2,16,79,3
4634,5,2,16,84,5
4635,5,2,16,87,2
4636,5,2,16,88,1
4637,5,2,16,91,1
4638,5,2,17,1,1
4639,5,2,17,2,1
4640,5,2,17,11,4
4641,5,2,17,15,4
4642,5,2,17,23,6
4643,5,2,17,48,2
4644,5,2,17,55,2
4645,5,2,17,75,3
4646,5,2,17,79,1
4647,5,2,17,84,2
4648,5,2,18,11,1
4649,5,2,18,23,3
4650,5,2,18,48,3
4651,5,2,18,51,2
4652,5,2,18,57,1
4653,5,2,18,84,3
4654,5,2,18,89,2
4655,5,2,18,90,5
4656,5,2,18,92,1
4657,5,2,19,23,2
4658,5,2,19,25,4
4659,5,2,19,40,1
4660,5,2,19,48,1
4661,5,2,19,70,3
4662,5,2,19,84,1
4663,5,2,19,89,1
4664,5,2,19,90,11
4665,5,2,19,91,4
4666,5,2,20,63,1
4667,5,2,20,70,7
4668,5,2,20,90,5
4669,5,3,8,2,1
4670,5,3,8,6,2
4671,5,3,8,11,8
4672,5,3,8,23,18
4673,5,3,8,26,1
4674,5,3,8,37,1
4675,5,3,8,48,1
4676,5,3,8,51,1
4677,5,3,8,55,4
4678,5,3,8,62,2
4679,5,3,8,66,3
4680,5,3,8,74,2
4681,5,3,8,76,2
4682,5,3,8,80,1
4683,5,3,8,88,2
4684,5,3,8,89,1
4685,5,3,9,6,2
4686,5,3,9,11,13
4687,5,3,9,15,3
4688,5,3,9,21,1
4689,5,3,9,23,16
4690,5,3,9,25,2
4691,5,3,9,26,1
4692,5,3,9,30,1
4693,5,3,9,37,5
4694,5,3,9,48,1
4695,5,3,9,50,1
4696,5,3,9,51,1
4697,5,3,9,55,2
4698,5,3,9,60,1
4699,5,3,9,62,6
4700,5,3,9,66,8
4701,5,3,9,75,3
4702,5,3,9,76,3
4703,5,3,9,84,6
4704,5,3,9,86,1
4705,5,3,9,88,1
4706,5,3,10,1,1
4707,5,3,10,2,1
4708,5,3,10,6,4
4709,5,3,10,11,17
4710,5,3,10,14,1
4711,5,3,10,15,3
4712,5,3,10,23,22
4713,5,3,10,26,3
4714,5,3,10,29,1
4715,5,3,10,30,1
4716,5,3,10,40,1
4717,5,3,10,48,2
4718,5,3,10,49,1
4719,5,3,10,50,1
4720,5,3,10,51,2
4721,5,3,10,55,2
4722,5,3,10,60,3
4723,5,3,10,62,3
4724,5,3,10,66,9
4725,5,3,10,75,5
4726,5,3,10,76,5
4727,5,3,10,80,3
4728,5,3,10,84,4
4729,5,3,10,87,1
4730,5,3,10,88,1
4731,5,3,10,89,1
4732,5,3,11,6,1
4733,5,3,11,11,23
4734,5,3,11,14,3
4735,5,3,11,15,7
4736,5,3,11,23,35
4737,5,3,11,24,1
4738,5,3,11,25,1
4739,5,3,11,26,7
4740,5,3,11,30,1
4741,5,3,11,35,1
4742,5,3,11,37,3
4743,5,3,11,48,3
4744,5,3,11,49,1
4745,5,3,11,50,2
4746,5,3,11,51,4
4747,5,3,11,55,1
4748,5,3,11,57,3
4749,5,3,11,60,7
4750,5,3,11,62,4
4751,5,3,11,66,6
4752,5,3,11,74,3
4753,5,3,11,75,3
4754,5,3,11,76,4
4755,5,3,11,78,2
4756,5,3,11,79,1
4757,5,3,11,80,4
4758,5,3,11,84,4
4759,5,3,11,86,1
4760,5,3,11,87,4
4761,5,3,11,88,3
4762,5,3,11,89,1
4763,5,3,12,6,2
4764,5,3,12,11,21
4765,5,3,12,14,4
4766,5,3,12,15,7
4767,5,3,12,18,1
4768,5,3,12,23,33
4769,5,3,12,25,2
4770,5,3,12,26,2
4771,5,3,12,32,1
4772,5,3,12,43,1
4773,5,3,12,48,2
4774,5,3,12,50,1
4775,5,3,12,51,6
4776,5,3,12,57,3
4777,5,3,12,60,2
4778,5,3,12,62,7
4779,5,3,12,66,4
4780,5,3,12,73,2
4781,5,3,12,74,12
4782,5,3,12,75,3
4783,5,3,12,76,7
4784,5,3,12,78,2
4785,5,3,12,79,7
4786,5,3,12,80,3
4787,5,3,12,84,5
4788,5,3,12,86,2
4789,5,3,12,87,2
4790,5,3,12,88,2
4791,5,3,12,89,2
4792,5,3,12,92,1
4793,5,3,13,4,1
4794,5,3,13,6,1
4795,5,3,13,11,16
4796,5,3,13,14,4
4797,5,3,13,15,9
4798,5,3,13,23,23
4799,5,3,13,25,2
4800,5,3,13,26,5
4801,5,3,13,29,1
4802,5,3,13,40,1
4803,5,3,13,48,5
4804,5,3,13,49,2
4805,5,3,13,50,2
4806,5,3,13,51,3
4807,5,3,13,57,2
4808,5,3,13,60,1
4809,5,3,13,62,5
4810,5,3,13,66,2
4811,5,3,13,73,4
4812,5,3,13,74,13
4813,5,3,13,76,3
4814,5,3,13,78,2
4815,5,3,13,79,4
4816,5,3,13,80,7
4817,5,3,13,84,8
4818,5,3,13,86,1
4819,5,3,13,87,3
4820,5,3,13,88,1
4821,5,3,13,89,1
4822,5,3,14,11,16
4823,5,3,14,14,4
4824,5,3,14,15,5
4825,5,3,14,18,2
4826,5,3,14,23,18
4827,5,3,14,25,4
4828,5,3,14,35,1
4829,5,3,14,43,1
4830,5,3,14,48,3
4831,5,3,14,51,1
4832,5,3,14,55,1
4833,5,3,14,60,1
4834,5,3,14,62,2
4835,5,3,14,73,3
4836,5,3,14,74,8
4837,5,3,14,75,1
4838,5,3,14,76,8
4839,5,3,14,78,1
4840,5,3,14,79,2
4841,5,3,14,80,3
4842,5,3,14,84,8
4843,5,3,14,87,1
4844,5,3,14,88,3
4845,5,3,14,89,1
4846,5,3,15,3,1
4847,5,3,15,11,10
4848,5,3,15,15,15
4849,5,3,15,18,2
4850,5,3,15,23,20
4851,5,3,15,25,1
4852,5,3,15,45,2
4853,5,3,15,48,4
4854,5,3,15,50,1
4855,5,3,15,51,2
4856,5,3,15,62,1
4857,5,3,15,74,1
4858,5,3,15,75,2
4859,5,3,15,76,7
4860,5,3,15,78,1
4861,5,3,15,80,1
4862,5,3,15,84,9
4863,5,3,15,86,1
4864,5,3,15,89,1
4865,5,3,15,92,1
4866,5,3,16,11,8
4867,5,3,16,15,7
4868,5,3,16,23,11
4869,5,3,16,26,3
4870,5,3,16,48,2
4871,5,3,16,50,1
4872,5,3,16,57,2
4873,5,3,16,60,3
4874,5,3,16,62,1
4875,5,3,16,73,1
4876,5,3,16,74,1
4877,5,3,16,75,1
4878,5,3,16,76,3
4879,5,3,16,78,1
4880,5,3,16,79,2
4881,5,3,16,84,6
4882,5,3,16,87,1
4883,5,3,16,89,2
4884,5,3,17,11,2
4885,5,3,17,15,2
4886,5,3,17,23,7
4887,5,3,17,24,1
4888,5,3,17,25,1
4889,5,3,17,26,1
4890,5,3,17,30,1
4891,5,3,17,48,1
4892,5,3,17,51,2
4893,5,3,17,58,1
4894,5,3,17,60,2
4895,5,3,17,62,1
4896,5,3,17,73,1
4897,5,3,17,75,1
4898,5,3,17,76,1
4899,5,3,17,84,1
4900,5,3,17,86,1
4901,5,4,8,3,2
4902,5,4,8,11,5
4903,5,4,8,23,3
4904,5,4,8,37,1
4905,5,4,8,62,1
4906,5,4,8,66,1
4907,5,4,9,2,1
4908,5,4,9,6,2
4909,5,4,9,11,13
4910,5,4,9,14,1
4911,5,4,9,15,4
4912,5,4,9,23,6
4913,5,4,9,25,1
4914,5,4,9,26,2
4915,5,4,9,35,1
4916,5,4,9,37,4
4917,5,4,9,47,1
4918,5,4,9,48,1
4919,5,4,9,51,1
4920,5,4,9,60,2
4921,5,4,9,66,3
4922,5,4,9,73,1
4923,5,4,9,74,1
4924,5,4,9,75,1
4925,5,4,9,76,2
4926,5,4,9,88,1
4927,5,4,10,1,2
4928,5,4,10,2,2
4929,5,4,10,3,2
4930,5,4,10,6,1
4931,5,4,10,11,12
4932,5,4,10,14,2
4933,5,4,10,15,2
4934,5,4,10,23,14
4935,5,4,10,24,1
4936,5,4,10,26,4
4937,5,4,10,43,1
4938,5,4,10,51,1
4939,5,4,10,60,1
4940,5,4,10,62,3
4941,5,4,10,66,4
4942,5,4,10,74,2
4943,5,4,10,76,1
4944,5,4,10,80,2
4945,5,4,10,84,2
4946,5,4,10,86,2
4947,5,4,10,87,1
4948,5,4,10,89,2
4949,5,4,11,2,2
4950,5,4,11,6,3
4951,5,4,11,11,5
4952,5,4,11,15,2
4953,5,4,11,22,1
4954,5,4,11,23,14
4955,5,4,11,26,2
4956,5,4,11,43,1
4957,5,4,11,51,2
4958,5,4,11,55,1
4959,5,4,11,62,1
4960,5,4,11,66,1
4961,5,4,11,75,1
4962,5,4,11,76,2
4963,5,4,11,78,1
4964,5,4,11,80,1
4965,5,4,11,82,1
4966,5,4,11,84,1
4967,5,4,11,86,2
4968,5,4,11,88,1
4969,5,4,11,89,2
4970,5,4,12,11,6
4971,5,4,12,14,1
4972,5,4,12,15,3
4973,5,4,12,23,11
4974,5,4,12,25,1
4975,5,4,12,28,1
4976,5,4,12,51,2
4977,5,4,12,60,1
4978,5,4,12,62,3
4979,5,4,12,66,2
4980,5,4,12,74,2
4981,5,4,12,78,1
4982,5,4,12,80,3
4983,5,4,12,82,1
4984,5,4,12,84,4
4985,5,4,12,86,1
4986,5,4,12,87,2
4987,5,4,13,2,3
4988,5,4,13,11,9
4989,5,4,13,14,1
4990,5,4,13,15,3
4991,5,4,13,18,1
4992,5,4,13,23,6
4993,5,4,13,25,1
4994,5,4,13,51,4
4995,5,4,13,60,1
4996,5,4,13,62,1
4997,5,4,13,66,1
4998,5,4,13,74,5
4999,5,4,13,78,1
5000,5,4,13,79,1
5001,5,4,13,82,2
5002,5,4,13,84,2
5003,5,4,13,86,1
5004,5,4,13,89,3
5005,5,4,14,11,7
5006,5,4,14,14,2
5007,5,4,14,15,2
5008,5,4,14,23,8
5009,5,4,14,25,1
5010,5,4,14,26,1
5011,5,4,14,49,1
5012,5,4,14,51,2
5013,5,4,14,55,1
5014,5,4,14,60,1
5015,5,4,14,66,1
5016,5,4,14,74,2
5017,5,4,14,75,1
5018,5,4,14,76,2
5019,5,4,14,79,2
5020,5,4,14,82,3
5021,5,4,14,84,1
5022,5,4,14,86,1
5023,5,4,14,89,1
5024,5,4,15,2,1
5025,5,4,15,11,3
5026,5,4,15,14,2
5027,5,4,15,15,4
5028,5,4,15,17,1
5029,5,4,15,23,6
5030,5,4,15,25,1
5031,5,4,15,32,1
5032,5,4,15,47,2
5033,5,4,15,51,1
5034,5,4,15,57,1
5035,5,4,15,74,2
5036,5,4,15,75,3
5037,5,4,15,80,1
5038,5,4,15,82,1
5039,5,4,15,84,1
5040,5,4,15,89,2
5041,5,4,16,2,2
5042,5,4,16,11,3
5043,5,4,16,14,1
5044,5,4,16,15,4
5045,5,4,16,23,9
5046,5,4,16,47,1
5047,5,4,16,48,1
5048,5,4,16,51,2
5049,5,4,16,60,2
5050,5,4,16,73,1
5051,5,4,16,74,2
5052,5,4,16,75,2
5053,5,4,16,79,2
5054,5,4,16,84,2
5055,5,4,16,88,1
5056,5,4,17,11,2
5057,5,4,17,18,1
5058,5,4,17,23,3
5059,5,4,17,35,1
5060,5,4,17,55,1
5061,5,4,17,76,1
5062,5,4,17,84,1
5063,5,4,21,92,1
5064,5,4,22,75,1
5065,5,4,22,92,5
5066,5,4,23,92,1
5067,5,11,8,11,12
5068,5,11,8,14,1
5069,5,11,8,23,11
5070,5,11,8,40,2
5071,5,11,8,43,1
5072,5,11,8,48,1
5073,5,11,8,49,3
5074,5,11,8,52,1
5075,5,11,8,55,5
5076,5,11,8,62,1
5077,5,11,8,66,3
5078,5,11,8,75,2
5079,5,11,8,84,1
5080,5,11,9,9,2
5081,5,11,9,11,24
5082,5,11,9,14,4
5083,5,11,9,15,1
5084,5,11,9,23,23
5085,5,11,9,26,1
5086,5,11,9,37,3
5087,5,11,9,40,1
5088,5,11,9,48,4
5089,5,11,9,49,2
5090,5,11,9,52,2
5091,5,11,9,55,11
5092,5,11,9,62,5
5093,5,11,9,66,7
5094,5,11,9,75,3
5095,5,11,9,84,1
5096,5,11,10,2,1
5097,5,11,10,11,40
5098,5,11,10,14,5
5099,5,11,10,15,3
5100,5,11,10,16,1
5101,5,11,10,23,38
5102,5,11,10,26,2
5103,5,11,10,37,1
5104,5,11,10,38,3
5105,5,11,10,40,1
5106,5,11,10,48,3
5107,5,11,10,49,1
5108,5,11,10,52,1
5109,5,11,10,55,22
5110,5,11,10,60,10
5111,5,11,10,62,4
5112,5,11,10,66,8
5113,5,11,10,75,9
5114,5,11,10,78,1
5115,5,11,10,83,1
5116,5,11,10,84,6
5117,5,11,11,2,2
5118,5,11,11,9,1
5119,5,11,11,11,10
5120,5,11,11,14,7
5121,5,11,11,15,4
5122,5,11,11,23,47
5123,5,11,11,33,1
5124,5,11,11,37,5
5125,5,11,11,38,1
5126,5,11,11,40,5
5127,5,11,11,46,1
5128,5,11,11,48,4
5129,5,11,11,49,2
5130,5,11,11,51,2
5131,5,11,11,55,8
5132,5,11,11,56,1
5133,5,11,11,60,7
5134,5,11,11,61,2
5135,5,11,11,62,7
5136,5,11,11,66,4
5137,5,11,11,75,6
5138,5,11,11,83,3
5139,5,11,11,84,7
5140,5,11,11,89,2
5141,5,11,11,94,1
5142,5,11,12,2,1
5143,5,11,12,11,8
5144,5,11,12,14,6
5145,5,11,12,23,25
5146,5,11,12,25,2
5147,5,11,12,32,1
5148,5,11,12,36,1
5149,5,11,12,37,1
5150,5,11,12,38,1
5151,5,11,12,39,4
5152,5,11,12,46,3
5153,5,11,12,48,1
5154,5,11,12,49,1
5155,5,11,12,50,1
5156,5,11,12,51,1
5157,5,11,12,52,1
5158,5,11,12,60,3
5159,5,11,12,61,1
5160,5,11,12,62,5
5161,5,11,12,67,2
5162,5,11,12,74,3
5163,5,11,12,75,5
5164,5,11,12,79,5
5165,5,11,12,84,5
5166,5,11,12,89,2
5167,5,11,13,2,5
5168,5,11,13,10,1
5169,5,11,13,11,16
5170,5,11,13,14,2
5171,5,11,13,15,1
5172,5,11,13,23,27
5173,5,11,13,37,2
5174,5,11,13,38,1
5175,5,11,13,39,5
5176,5,11,13,40,1
5177,5,11,13,46,4
5178,5,11,13,48,2
5179,5,11,13,52,1
5180,5,11,13,55,4
5181,5,11,13,56,1
5182,5,11,13,57,3
5183,5,11,13,60,5
5184,5,11,13,62,8
5185,5,11,13,66,1
5186,5,11,13,74,5
5187,5,11,13,75,7
5188,5,11,13,79,3
5189,5,11,13,83,4
5190,5,11,13,84,7
5191,5,11,13,86,1
5192,5,11,14,2,3
5193,5,11,14,7,1
5194,5,11,14,11,12
5195,5,11,14,14,3
5196,5,11,14,15,7
5197,5,11,14,23,25
5198,5,11,14,26,3
5199,5,11,14,37,3
5200,5,11,14,46,3
5201,5,11,14,48,5
5202,5,11,14,49,1
5203,5,11,14,53,1
5204,5,11,14,56,1
5205,5,11,14,60,7
5206,5,11,14,62,2
5207,5,11,14,66,1
5208,5,11,14,74,3
5209,5,11,14,75,1
5210,5,11,14,79,2
5211,5,11,14,84,9
5212,5,11,15,2,7
5213,5,11,15,11,16
5214,5,11,15,14,8
5215,5,11,15,15,4
5216,5,11,15,16,2
5217,5,11,15,23,25
5218,5,11,15,25,2
5219,5,11,15,26,1
5220,5,11,15,37,1
5221,5,11,15,39,3
5222,5,11,15,40,1
5223,5,11,15,43,1
5224,5,11,15,48,5
5225,5,11,15,50,2
5226,5,11,15,52,1
5227,5,11,15,53,1
5228,5,11,15,55,2
5229,5,11,15,57,1
5230,5,11,15,60,6
5231,5,11,15,61,1
5232,5,11,15,66,1
5233,5,11,15,74,3
5234,5,11,15,75,1
5235,5,11,15,79,1
5236,5,11,15,84,11
5237,5,11,15,89,3
5238,5,11,16,2,5
5239,5,11,16,7,2
5240,5,11,16,11,9
5241,5,11,16,14,6
5242,5,11,16,15,1
5243,5,11,16,23,15
5244,5,11,16,37,1
5245,5,11,16,38,2
5246,5,11,16,40,1
5247,5,11,16,48,2
5248,5,11,16,49,1
5249,5,11,16,50,1
5250,5,11,16,51,1
5251,5,11,16,53,2
5252,5,11,16,57,1
5253,5,11,16,60,3
5254,5,11,16,62,2
5255,5,11,16,66,1
5256,5,11,16,75,1
5257,5,11,16,79,1
5258,5,11,16,84,5
5259,5,11,18,55,1
5260,5,11,18,66,1
5261,5,12,8,11,12
5262,5,12,8,23,4
5263,5,12,8,37,1
5264,5,12,8,42,1
5265,5,12,8,49,1
5266,5,12,8,51,1
5267,5,12,8,55,2
5268,5,12,8,62,1
5269,5,12,8,65,1
5270,5,12,8,66,2
5271,5,12,8,75,1
5272,5,12,8,76,1
5273,5,12,9,11,14
5274,5,12,9,15,1
5275,5,12,9,23,16
5276,5,12,9,26,1
5277,5,12,9,37,3
5278,5,12,9,38,3
5279,5,12,9,40,1
5280,5,12,9,48,2
5281,5,12,9,51,2
5282,5,12,9,55,4
5283,5,12,9,62,6
5284,5,12,9,66,7
5285,5,12,9,75,2
5286,5,12,9,76,3
5287,5,12,9,84,1
5288,5,12,9,88,2
5289,5,12,10,11,32
5290,5,12,10,14,1
5291,5,12,10,15,2
5292,5,12,10,23,28
5293,5,12,10,26,3
5294,5,12,10,28,1
5295,5,12,10,37,3
5296,5,12,10,38,1
5297,5,12,10,39,1
5298,5,12,10,40,1
5299,5,12,10,48,7
5300,5,12,10,49,3
5301,5,12,10,50,1
5302,5,12,10,51,1
5303,5,12,10,54,1
5304,5,12,10,55,6
5305,5,12,10,62,2
5306,5,12,10,66,9
5307,5,12,10,74,2
5308,5,12,10,75,4
5309,5,12,10,76,5
5310,5,12,10,84,4
5311,5,12,10,88,1
5312,5,12,10,93,2
5313,5,12,11,2,2
5314,5,12,11,4,1
5315,5,12,11,11,25
5316,5,12,11,15,8
5317,5,12,11,23,35
5318,5,12,11,25,3
5319,5,12,11,31,1
5320,5,12,11,37,8
5321,5,12,11,38,1
5322,5,12,11,40,4
5323,5,12,11,48,7
5324,5,12,11,49,4
5325,5,12,11,50,1
5326,5,12,11,51,3
5327,5,12,11,55,9
5328,5,12,11,60,1
5329,5,12,11,62,9
5330,5,12,11,66,4
5331,5,12,11,74,2
5332,5,12,11,75,3
5333,5,12,11,76,9
5334,5,12,11,83,1
5335,5,12,11,84,9
5336,5,12,11,86,1
5337,5,12,11,88,2
5338,5,12,11,93,4
5339,5,12,12,4,1
5340,5,12,12,11,17
5341,5,12,12,15,2
5342,5,12,12,23,22
5343,5,12,12,25,1
5344,5,12,12,26,3
5345,5,12,12,37,3
5346,5,12,12,39,3
5347,5,12,12,48,3
5348,5,12,12,49,1
5349,5,12,12,50,1
5350,5,12,12,51,2
5351,5,12,12,55,5
5352,5,12,12,62,11
5353,5,12,12,66,4
5354,5,12,12,74,8
5355,5,12,12,75,1
5356,5,12,12,76,3
5357,5,12,12,84,7
5358,5,12,12,86,1
5359,5,12,12,89,2
5360,5,12,13,4,1
5361,5,12,13,11,11
5362,5,12,13,15,6
5363,5,12,13,23,28
5364,5,12,13,26,2
5365,5,12,13,37,3
5366,5,12,13,38,2
5367,5,12,13,39,5
5368,5,12,13,40,2
5369,5,12,13,48,3
5370,5,12,13,49,2
5371,5,12,13,50,2
5372,5,12,13,51,1
5373,5,12,13,55,1
5374,5,12,13,57,2
5375,5,12,13,60,3
5376,5,12,13,62,12
5377,5,12,13,65,1
5378,5,12,13,66,2
5379,5,12,13,74,8
5380,5,12,13,75,3
5381,5,12,13,76,6
5382,5,12,13,84,12
5383,5,12,13,88,1
5384,5,12,13,89,1
5385,5,12,13,93,1
5386,5,12,14,2,2
5387,5,12,14,11,14
5388,5,12,14,14,1
5389,5,12,14,15,6
5390,5,12,14,23,23
5391,5,12,14,25,1
5392,5,12,14,26,3
5393,5,12,14,37,3
5394,5,12,14,39,2
5395,5,12,14,40,4
5396,5,12,14,48,5
5397,5,12,14,49,2
5398,5,12,14,51,3
5399,5,12,14,55,4
5400,5,12,14,60,1
5401,5,12,14,62,9
5402,5,12,14,66,1
5403,5,12,14,74,8
5404,5,12,14,75,1
5405,5,12,14,76,6
5406,5,12,14,84,9
5407,5,12,15,2,1
5408,5,12,15,11,11
5409,5,12,15,15,3
5410,5,12,15,23,9
5411,5,12,15,25,1
5412,5,12,15,28,1
5413,5,12,15,37,1
5414,5,12,15,48,4
5415,5,12,15,49,1
5416,5,12,15,51,1
5417,5,12,15,55,1
5418,5,12,15,57,1
5419,5,12,15,60,2
5420,5,12,15,62,2
5421,5,12,15,66,1
5422,5,12,15,74,1
5423,5,12,15,76,3
5424,5,12,15,78,1
5425,5,12,15,84,8
5426,5,12,15,88,1
5427,5,12,15,93,1
5428,5,12,16,11,8
5429,5,12,16,15,5
5430,5,12,16,23,10
5431,5,12,16,25,1
5432,5,12,16,38,2
5433,5,12,16,39,1
5434,5,12,16,48,4
5435,5,12,16,51,1
5436,5,12,16,55,1
5437,5,12,16,57,1
5438,5,12,16,66,2
5439,5,12,16,74,2
5440,5,12,16,75,2
5441,5,12,16,76,4
5442,5,12,16,84,7
5443,5,12,16,93,2
5444,5,12,17,15,1
5445,5,12,17,38,1
5446,5,12,17,49,1
5447,5,12,17,84,1
5448,5,12,19,25,2
5449,5,12,19,51,1
